ID_Lahan,Tgl_Panen_Date,Hasil_Panen_Ton/Ha,Kode_Musim,Kode_Kualitas_Tanah,ID_Varietas,Hari_Panen,Tahun_Panen,Bulan_Panen,Kuartal_Panen,Musim_Teks,Kategori_Kualitas_Tanah,Kategori_Hasil,Panen_TahunMusim
LHN_2399,2/7/2024 0:00,4.3,Musim_1,KT_E,V_Hibrida,Wednesday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_0243,2/8/2024 0:00,5.8,Musim_1,KT_E,V_Hibrida,Thursday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2167,2/9/2024 0:00,4.8,Musim_1,KT_E,V_Hibrida,Friday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1736,2/9/2024 0:00,4.3,Musim_1,KT_E,V_Hibrida,Friday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2065,2/9/2024 0:00,4.9,Musim_1,KT_E,V_Hibrida,Friday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1762,2/9/2024 0:00,6,Musim_1,KT_E,V_Hibrida,Friday,2024,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4483,2/10/2024 0:00,4.3,Musim_1,KT_E,V_Hibrida,Saturday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4785,2/11/2024 0:00,4.3,Musim_1,KT_E,V_Hibrida,Sunday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2818,2/14/2024 0:00,4.2,Musim_1,KT_E,V_Hibrida,Wednesday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3920,2/14/2024 0:00,6.4,Musim_1,KT_E,V_Hibrida,Wednesday,2024,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3525,2/15/2024 0:00,5,Musim_1,KT_E,V_Hibrida,Thursday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4580,2/17/2024 0:00,5.4,Musim_1,KT_E,V_Hibrida,Saturday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4655,2/20/2024 0:00,6.8,Musim_1,KT_E,V_Hibrida,Tuesday,2024,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4631,2/22/2024 0:00,7.2,Musim_1,KT_E,V_Hibrida,Thursday,2024,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_0320,2/23/2024 0:00,6.3,Musim_1,KT_E,V_Hibrida,Friday,2024,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3015,2/23/2024 0:00,7.1,Musim_1,KT_E,V_Hibrida,Friday,2024,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_2798,2/23/2024 0:00,6.7,Musim_1,KT_E,V_Hibrida,Friday,2024,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_1176,2/28/2024 0:00,7.2,Musim_1,KT_E,V_Hibrida,Wednesday,2024,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3239,2/28/2024 0:00,5.3,Musim_1,KT_E,V_Hibrida,Wednesday,2024,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1328,2/29/2024 0:00,6.8,Musim_1,KT_E,V_Hibrida,Thursday,2024,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_0600,3/2/2024 0:00,4.6,Musim_1,KT_E,V_Hibrida,Saturday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2412,3/3/2024 0:00,4.7,Musim_1,KT_E,V_Hibrida,Sunday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2731,3/3/2024 0:00,6.9,Musim_1,KT_E,V_Hibrida,Sunday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3503,3/5/2024 0:00,5.4,Musim_1,KT_E,V_Hibrida,Tuesday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_0866,3/5/2024 0:00,4.6,Musim_1,KT_E,V_Hibrida,Tuesday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3307,3/6/2024 0:00,6.8,Musim_1,KT_E,V_Hibrida,Wednesday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_2740,3/6/2024 0:00,7.5,Musim_1,KT_E,V_Hibrida,Wednesday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4710,3/7/2024 0:00,6.3,Musim_1,KT_E,V_Hibrida,Thursday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4787,3/7/2024 0:00,5.7,Musim_1,KT_E,V_Hibrida,Thursday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_0780,3/9/2024 0:00,7.4,Musim_1,KT_E,V_Hibrida,Saturday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_2414,3/10/2024 0:00,4.1,Musim_1,KT_E,V_Hibrida,Sunday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1892,3/11/2024 0:00,7,Musim_1,KT_E,V_Hibrida,Monday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_1057,3/12/2024 0:00,4.3,Musim_1,KT_E,V_Hibrida,Tuesday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3134,3/12/2024 0:00,6.4,Musim_1,KT_E,V_Hibrida,Tuesday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3805,3/13/2024 0:00,7.1,Musim_1,KT_E,V_Hibrida,Wednesday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_0739,3/13/2024 0:00,7.2,Musim_1,KT_E,V_Hibrida,Wednesday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_2299,3/14/2024 0:00,5.9,Musim_1,KT_E,V_Hibrida,Thursday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3642,3/16/2024 0:00,5.4,Musim_1,KT_E,V_Hibrida,Saturday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2286,3/18/2024 0:00,5.4,Musim_1,KT_E,V_Hibrida,Monday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2864,3/20/2024 0:00,5.3,Musim_1,KT_E,V_Hibrida,Wednesday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_0732,3/22/2024 0:00,5.7,Musim_1,KT_E,V_Hibrida,Friday,2024,March,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1131,3/23/2024 0:00,7.4,Musim_1,KT_E,V_Hibrida,Saturday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3324,3/25/2024 0:00,6.6,Musim_1,KT_E,V_Hibrida,Monday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4531,3/25/2024 0:00,7,Musim_1,KT_E,V_Hibrida,Monday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_1210,3/26/2024 0:00,7.2,Musim_1,KT_E,V_Hibrida,Tuesday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_0653,3/26/2024 0:00,6,Musim_1,KT_E,V_Hibrida,Tuesday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_1427,3/27/2024 0:00,7.1,Musim_1,KT_E,V_Hibrida,Wednesday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_0276,3/31/2024 0:00,6,Musim_1,KT_E,V_Hibrida,Sunday,2024,March,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3891,4/1/2024 0:00,4.3,Musim_1,KT_E,V_Hibrida,Monday,2024,April,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1059,4/1/2024 0:00,6.8,Musim_1,KT_E,V_Hibrida,Monday,2024,April,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4746,4/2/2024 0:00,4.6,Musim_1,KT_E,V_Hibrida,Tuesday,2024,April,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1968,4/3/2024 0:00,4.8,Musim_1,KT_E,V_Hibrida,Wednesday,2024,April,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1598,4/4/2024 0:00,5.3,Musim_1,KT_E,V_Hibrida,Thursday,2024,April,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2301,4/4/2024 0:00,7.4,Musim_1,KT_E,V_Hibrida,Thursday,2024,April,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_0392,4/6/2024 0:00,4.9,Musim_1,KT_E,V_Hibrida,Saturday,2024,April,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4677,4/7/2024 0:00,6.9,Musim_1,KT_E,V_Hibrida,Sunday,2024,April,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4586,4/8/2024 0:00,6.4,Musim_1,KT_E,V_Hibrida,Monday,2024,April,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4287,4/10/2024 0:00,4.5,Musim_1,KT_E,V_Hibrida,Wednesday,2024,April,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2891,4/11/2024 0:00,5.6,Musim_1,KT_E,V_Hibrida,Thursday,2024,April,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3822,4/11/2024 0:00,4.6,Musim_1,KT_E,V_Hibrida,Thursday,2024,April,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3865,4/12/2024 0:00,6.4,Musim_1,KT_E,V_Hibrida,Friday,2024,April,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_2424,4/20/2024 0:00,6.7,Musim_1,KT_E,V_Hibrida,Saturday,2024,April,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_0053,4/21/2024 0:00,4,Musim_1,KT_E,V_Hibrida,Sunday,2024,April,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2810,4/25/2024 0:00,5.5,Musim_1,KT_E,V_Hibrida,Thursday,2024,April,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3970,4/26/2024 0:00,7.2,Musim_1,KT_E,V_Hibrida,Friday,2024,April,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3705,4/30/2024 0:00,6.5,Musim_1,KT_E,V_Hibrida,Tuesday,2024,April,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_1120,4/30/2024 0:00,6.9,Musim_1,KT_E,V_Hibrida,Tuesday,2024,April,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_2141,5/2/2024 0:00,6,Musim_1,KT_E,V_Hibrida,Thursday,2024,May,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3246,5/5/2024 0:00,6.9,Musim_1,KT_E,V_Hibrida,Sunday,2024,May,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_0032,5/8/2024 0:00,7.2,Musim_1,KT_E,V_Hibrida,Wednesday,2024,May,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_0197,5/9/2024 0:00,5.6,Musim_1,KT_E,V_Hibrida,Thursday,2024,May,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4027,5/11/2024 0:00,5.3,Musim_1,KT_E,V_Hibrida,Saturday,2024,May,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3340,5/14/2024 0:00,6.6,Musim_1,KT_E,V_Hibrida,Tuesday,2024,May,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3568,5/15/2024 0:00,4.7,Musim_1,KT_E,V_Hibrida,Wednesday,2024,May,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4037,5/16/2024 0:00,7.3,Musim_1,KT_E,V_Hibrida,Thursday,2024,May,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3090,5/20/2024 0:00,5.6,Musim_1,KT_E,V_Hibrida,Monday,2024,May,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2480,5/21/2024 0:00,6.3,Musim_1,KT_E,V_Hibrida,Tuesday,2024,May,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3281,5/22/2024 0:00,4.6,Musim_1,KT_E,V_Hibrida,Wednesday,2024,May,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2349,5/23/2024 0:00,6.3,Musim_1,KT_E,V_Hibrida,Thursday,2024,May,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4140,5/25/2024 0:00,4,Musim_1,KT_E,V_Hibrida,Saturday,2024,May,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4303,5/25/2024 0:00,4.1,Musim_1,KT_E,V_Hibrida,Saturday,2024,May,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4388,5/28/2024 0:00,5,Musim_1,KT_E,V_Hibrida,Tuesday,2024,May,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1437,5/31/2024 0:00,5.8,Musim_1,KT_E,V_Hibrida,Friday,2024,May,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_0301,5/31/2024 0:00,4.6,Musim_1,KT_E,V_Hibrida,Friday,2024,May,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3162,6/2/2024 0:00,5.9,Musim_1,KT_E,V_Hibrida,Sunday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2784,6/2/2024 0:00,5.4,Musim_1,KT_E,V_Hibrida,Sunday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2587,6/3/2024 0:00,5.9,Musim_1,KT_E,V_Hibrida,Monday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4203,6/3/2024 0:00,5.3,Musim_1,KT_E,V_Hibrida,Monday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_0689,6/3/2024 0:00,6.1,Musim_1,KT_E,V_Hibrida,Monday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_1472,6/4/2024 0:00,6.3,Musim_1,KT_E,V_Hibrida,Tuesday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4832,6/4/2024 0:00,6.2,Musim_1,KT_E,V_Hibrida,Tuesday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4930,6/5/2024 0:00,6.4,Musim_1,KT_E,V_Hibrida,Wednesday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4581,6/5/2024 0:00,6.9,Musim_1,KT_E,V_Hibrida,Wednesday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3959,6/7/2024 0:00,5.4,Musim_1,KT_E,V_Hibrida,Friday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_2312,6/9/2024 0:00,6.2,Musim_1,KT_E,V_Hibrida,Sunday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_2388,6/13/2024 0:00,6.5,Musim_1,KT_E,V_Hibrida,Thursday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_0579,6/14/2024 0:00,4.5,Musim_1,KT_E,V_Hibrida,Friday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_0179,6/14/2024 0:00,5.2,Musim_1,KT_E,V_Hibrida,Friday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3738,6/18/2024 0:00,4.7,Musim_1,KT_E,V_Hibrida,Tuesday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1326,6/20/2024 0:00,4.2,Musim_1,KT_E,V_Hibrida,Thursday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4596,6/21/2024 0:00,7.1,Musim_1,KT_E,V_Hibrida,Friday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3630,6/21/2024 0:00,6,Musim_1,KT_E,V_Hibrida,Friday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_3170,6/22/2024 0:00,5.3,Musim_1,KT_E,V_Hibrida,Saturday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1711,6/24/2024 0:00,5.9,Musim_1,KT_E,V_Hibrida,Monday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_4054,6/24/2024 0:00,6.5,Musim_1,KT_E,V_Hibrida,Monday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_1753,6/25/2024 0:00,7.4,Musim_1,KT_E,V_Hibrida,Tuesday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_1190,6/26/2024 0:00,7.4,Musim_1,KT_E,V_Hibrida,Wednesday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_1599,6/27/2024 0:00,5.1,Musim_1,KT_E,V_Hibrida,Thursday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_0220,6/27/2024 0:00,4,Musim_1,KT_E,V_Hibrida,Thursday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_3679,6/28/2024 0:00,6.2,Musim_1,KT_E,V_Hibrida,Friday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_4272,6/29/2024 0:00,6.4,Musim_1,KT_E,V_Hibrida,Saturday,2024,June,Q2,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2024
LHN_2370,6/29/2024 0:00,5.3,Musim_1,KT_E,V_Hibrida,Saturday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_0318,6/29/2024 0:00,4.8,Musim_1,KT_E,V_Hibrida,Saturday,2024,June,Q2,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2024
LHN_1429,1/1/2025 0:00,5,Musim_1,KT_E,V_Hibrida,Wednesday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_4853,1/1/2025 0:00,4.4,Musim_1,KT_E,V_Hibrida,Wednesday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_1977,1/3/2025 0:00,6.6,Musim_1,KT_E,V_Hibrida,Friday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_4855,1/4/2025 0:00,5.1,Musim_1,KT_E,V_Hibrida,Saturday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_0057,1/4/2025 0:00,7.1,Musim_1,KT_E,V_Hibrida,Saturday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_0035,1/4/2025 0:00,5.8,Musim_1,KT_E,V_Hibrida,Saturday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_3926,1/4/2025 0:00,5.4,Musim_1,KT_E,V_Hibrida,Saturday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_4096,1/8/2025 0:00,6.9,Musim_1,KT_E,V_Hibrida,Wednesday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_3297,1/10/2025 0:00,6.8,Musim_1,KT_E,V_Hibrida,Friday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_3068,1/12/2025 0:00,6.1,Musim_1,KT_E,V_Hibrida,Sunday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_2098,1/14/2025 0:00,6.6,Musim_1,KT_E,V_Hibrida,Tuesday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_1747,1/15/2025 0:00,5.2,Musim_1,KT_E,V_Hibrida,Wednesday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_0694,1/16/2025 0:00,6.9,Musim_1,KT_E,V_Hibrida,Thursday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_0403,1/17/2025 0:00,4.2,Musim_1,KT_E,V_Hibrida,Friday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_2530,1/18/2025 0:00,6.1,Musim_1,KT_E,V_Hibrida,Saturday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_0893,1/19/2025 0:00,4.9,Musim_1,KT_E,V_Hibrida,Sunday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_3588,1/21/2025 0:00,4,Musim_1,KT_E,V_Hibrida,Tuesday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_1589,1/21/2025 0:00,7.1,Musim_1,KT_E,V_Hibrida,Tuesday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_0837,1/22/2025 0:00,4.1,Musim_1,KT_E,V_Hibrida,Wednesday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_3537,1/26/2025 0:00,6.9,Musim_1,KT_E,V_Hibrida,Sunday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_2652,1/28/2025 0:00,6.3,Musim_1,KT_E,V_Hibrida,Tuesday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_4770,1/28/2025 0:00,5.9,Musim_1,KT_E,V_Hibrida,Tuesday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_0623,1/29/2025 0:00,5.5,Musim_1,KT_E,V_Hibrida,Wednesday,2025,January,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_3952,1/30/2025 0:00,7.1,Musim_1,KT_E,V_Hibrida,Thursday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_2687,1/30/2025 0:00,6.6,Musim_1,KT_E,V_Hibrida,Thursday,2025,January,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_1126,2/3/2025 0:00,4.7,Musim_1,KT_E,V_Hibrida,Monday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_2232,2/3/2025 0:00,6.4,Musim_1,KT_E,V_Hibrida,Monday,2025,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_3644,2/3/2025 0:00,5.2,Musim_1,KT_E,V_Hibrida,Monday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_1658,2/3/2025 0:00,4.2,Musim_1,KT_E,V_Hibrida,Monday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_2967,2/5/2025 0:00,6.4,Musim_1,KT_E,V_Hibrida,Wednesday,2025,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_4682,2/5/2025 0:00,4.2,Musim_1,KT_E,V_Hibrida,Wednesday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_2437,2/5/2025 0:00,5.8,Musim_1,KT_E,V_Hibrida,Wednesday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_3387,2/7/2025 0:00,7.3,Musim_1,KT_E,V_Hibrida,Friday,2025,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_4363,2/12/2025 0:00,6,Musim_1,KT_E,V_Hibrida,Wednesday,2025,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_1303,2/13/2025 0:00,5.8,Musim_1,KT_E,V_Hibrida,Thursday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_3519,2/13/2025 0:00,6.5,Musim_1,KT_E,V_Hibrida,Thursday,2025,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_4644,2/13/2025 0:00,6.6,Musim_1,KT_E,V_Hibrida,Thursday,2025,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_2383,2/13/2025 0:00,6.6,Musim_1,KT_E,V_Hibrida,Thursday,2025,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_1295,2/13/2025 0:00,5.2,Musim_1,KT_E,V_Hibrida,Thursday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_3492,2/14/2025 0:00,5.3,Musim_1,KT_E,V_Hibrida,Friday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_2582,2/15/2025 0:00,4.6,Musim_1,KT_E,V_Hibrida,Saturday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_2279,2/17/2025 0:00,6,Musim_1,KT_E,V_Hibrida,Monday,2025,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_1731,2/23/2025 0:00,5.5,Musim_1,KT_E,V_Hibrida,Sunday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_4630,2/25/2025 0:00,6.4,Musim_1,KT_E,V_Hibrida,Tuesday,2025,February,Q1,Musim Tanam 1,Buruk,Tinggi,Musim_1 - 2025
LHN_3406,2/25/2025 0:00,5,Musim_1,KT_E,V_Hibrida,Tuesday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_4789,2/26/2025 0:00,4.5,Musim_1,KT_E,V_Hibrida,Wednesday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
LHN_2090,2/28/2025 0:00,5.2,Musim_1,KT_E,V_Hibrida,Friday,2025,February,Q1,Musim Tanam 1,Buruk,Sedang,Musim_1 - 2025
